,postal_code,city_name,type_of_property,price,number_of_rooms,house_area,fully_equipped_kitchen,open_fire,terrace,garden,number_of_facades,swimming_pool,state_of_the_building,construction_year,longitude,lattitude,province,region
7601,9340,Oordegem,apartment,255000,2,85,1,0,1,0,4,0,as new,2009,3.9020900000000003,50.95740429999999,Flandre-Orientale,Flandre
7602,3210,Lubbeek,apartment,100000,2,84,1,0,0,0,2,0,unknown,2011,4.8400599406417,50.8821122,Brabant flamand,Flandre
7603,3210,Lubbeek,apartment,267500,3,110,1,0,0,0,3,0,good,2007,4.8400599406417,50.8821122,Brabant flamand,Flandre
7604,3210,Lubbeek,apartment,262350,1,76,1,0,1,0,0,0,as new,2020,4.8400599406417,50.8821122,Brabant flamand,Flandre
7605,3210,Lubbeek,apartment,257538,1,75,1,0,1,0,4,0,as new,2019,4.8400599406417,50.8821122,Brabant flamand,Flandre
7606,3210,Lubbeek,apartment,262350,1,76,1,0,1,0,0,0,as new,2019,4.8400599406417,50.8821122,Brabant flamand,Flandre
7607,3210,Lubbeek,apartment,288700,2,84,1,0,1,0,0,0,as new,2019,4.8400599406417,50.8821122,Brabant flamand,Flandre
7608,3210,Lubbeek,apartment,279246,2,79,1,0,1,0,3,0,as new,2020,4.8400599406417,50.8821122,Brabant flamand,Flandre
7609,3210,Lubbeek,apartment,284722,2,80,1,0,1,0,3,0,as new,2020,4.8400599406417,50.8821122,Brabant flamand,Flandre
7610,3210,Lubbeek,apartment,287189,2,84,1,0,1,0,3,0,as new,2020,4.8400599406417,50.8821122,Brabant flamand,Flandre
7611,3210,Lubbeek,apartment,289582,2,83,1,0,1,0,3,0,as new,2020,4.8400599406417,50.8821122,Brabant flamand,Flandre
7612,3210,Lubbeek,apartment,312350,2,99,1,0,1,0,0,0,as new,2019,4.8400599406417,50.8821122,Brabant flamand,Flandre
7613,3210,Lubbeek,apartment,331425,3,104,1,0,1,0,0,0,as new,2019,4.8400599406417,50.8821122,Brabant flamand,Flandre
7614,3210,Lubbeek,apartment,325384,2,95,1,0,1,0,4,0,as new,2019,4.8400599406417,50.8821122,Brabant flamand,Flandre
7615,3210,Lubbeek,apartment,327984,2,101,1,0,1,0,3,0,as new,2020,4.8400599406417,50.8821122,Brabant flamand,Flandre
7616,3210,Lubbeek,apartment,333569,2,92,0,0,1,0,2,0,as new,2020,4.8400599406417,50.8821122,Brabant flamand,Flandre
7617,3210,Lubbeek,apartment,316050,2,106,1,0,1,0,3,0,as new,2020,4.8400599406417,50.8821122,Brabant flamand,Flandre
7618,3210,Lubbeek,apartment,352100,3,118,1,0,1,0,0,0,as new,2019,4.8400599406417,50.8821122,Brabant flamand,Flandre
7619,3210,Lubbeek,apartment,469636,3,145,1,0,1,0,4,0,as new,2019,4.8400599406417,50.8821122,Brabant flamand,Flandre
7620,4960,Bevercé,apartment,198800,2,88,0,0,1,0,2,0,as new,2019,6.0391879,50.4415348,Liège,Wallonie
7621,4960,Bevercé,apartment,197900,2,85,0,0,1,0,0,0,unknown,2019,6.0391879,50.4415348,Liège,Wallonie
7622,4960,Bevercé,apartment,164000,2,127,1,0,1,0,4,0,good,2005,6.0391879,50.4415348,Liège,Wallonie
7623,4960,Bevercé,apartment,231115,2,94,1,0,1,0,0,0,as new,2019,6.0391879,50.4415348,Liège,Wallonie
7624,1340,Ottignies,apartment,190000,1,70,1,0,0,1,0,0,good,2003,4.5690502,50.666357,Brabant wallon,Wallonie
7625,1340,Ottignies,apartment,239000,1,69,1,0,0,0,1,0,as new,2008,4.5690502,50.666357,Brabant wallon,Wallonie
7626,1340,Ottignies,apartment,225000,1,60,1,0,0,0,0,0,as new,2016,4.5690502,50.666357,Brabant wallon,Wallonie
7627,1340,Ottignies,apartment,300000,1,81,0,0,1,0,3,0,as new,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7628,1340,Ottignies,apartment,275000,1,68,0,0,1,1,2,0,as new,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7629,1340,Ottignies,apartment,290000,1,51,0,0,0,0,2,0,unknown,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7630,1340,Ottignies,apartment,300000,2,95,1,0,1,0,0,0,good,2005,4.5690502,50.666357,Brabant wallon,Wallonie
7631,1340,Ottignies,apartment,320000,2,115,1,0,1,0,3,0,as new,2004,4.5690502,50.666357,Brabant wallon,Wallonie
7632,1340,Ottignies,apartment,340000,2,98,0,0,1,0,3,0,as new,2019,4.5690502,50.666357,Brabant wallon,Wallonie
7633,1340,Ottignies,apartment,350000,2,101,0,0,1,0,2,0,as new,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7634,1340,Ottignies,apartment,350000,2,99,0,0,1,0,2,0,as new,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7635,1340,Ottignies,apartment,340000,2,97,0,0,1,1,3,0,as new,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7636,1340,Ottignies,apartment,326500,1,84,1,0,1,1,0,0,as new,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7637,1340,Ottignies,apartment,357000,2,98,0,0,1,0,2,0,as new,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7638,1340,Ottignies,apartment,385000,4,138,1,0,1,1,4,0,unknown,1975,4.5690502,50.666357,Brabant wallon,Wallonie
7639,1340,Ottignies,apartment,355000,2,101,0,0,1,1,2,0,as new,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7640,1340,Ottignies,apartment,355000,2,100,0,0,1,1,2,0,as new,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7641,1340,Ottignies,apartment,377000,2,99,0,0,1,0,2,0,as new,2019,4.5690502,50.666357,Brabant wallon,Wallonie
7642,1340,Ottignies,apartment,390000,2,107,0,0,1,0,3,0,as new,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7643,1340,Ottignies,apartment,400000,3,108,0,0,1,0,2,0,as new,2019,4.5690502,50.666357,Brabant wallon,Wallonie
7644,1340,Ottignies,apartment,400000,2,105,0,0,1,0,3,0,as new,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7645,1340,Ottignies,apartment,385000,2,105,0,0,1,1,3,0,as new,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7646,1340,Ottignies,apartment,400000,3,119,1,0,1,0,0,0,unknown,2020,4.5690502,50.666357,Brabant wallon,Wallonie
7647,1340,Ottignies,apartment,445000,3,125,1,0,1,1,2,0,as new,2014,4.5690502,50.666357,Brabant wallon,Wallonie
7648,1340,Ottignies,apartment,425000,3,110,1,0,1,1,3,0,unknown,1975,4.5690502,50.666357,Brabant wallon,Wallonie
7649,1340,Ottignies,apartment,585000,3,212,0,0,1,0,4,0,as new,2019,4.5690502,50.666357,Brabant wallon,Wallonie
7650,3440,Helen-Bos,apartment,205000,2,125,0,0,1,0,2,0,good,1930,5.0802259143417,50.83603965,Brabant flamand,Flandre
7651,3440,Helen-Bos,apartment,222000,2,115,0,0,1,0,2,0,good,2005,5.0802259143417,50.83603965,Brabant flamand,Flandre
7652,3440,Helen-Bos,apartment,226000,2,97,1,0,1,0,0,0,as new,2020,5.0802259143417,50.83603965,Brabant flamand,Flandre
7653,3440,Helen-Bos,apartment,230000,2,97,1,0,1,0,0,0,as new,2020,5.0802259143417,50.83603965,Brabant flamand,Flandre
7654,3440,Helen-Bos,apartment,213000,2,88,1,0,1,0,0,0,as new,2020,5.0802259143417,50.83603965,Brabant flamand,Flandre
7655,3440,Helen-Bos,apartment,220000,2,97,1,0,1,0,0,0,as new,2020,5.0802259143417,50.83603965,Brabant flamand,Flandre
7656,3440,Helen-Bos,apartment,230000,2,94,1,0,1,0,0,0,as new,2020,5.0802259143417,50.83603965,Brabant flamand,Flandre
7657,3440,Helen-Bos,apartment,235000,2,98,1,0,1,0,0,0,as new,2020,5.0802259143417,50.83603965,Brabant flamand,Flandre
7658,3440,Helen-Bos,apartment,260000,2,105,1,0,1,0,0,0,as new,2020,5.0802259143417,50.83603965,Brabant flamand,Flandre
7659,6880,Cugnon,apartment,195000,3,106,0,0,1,0,0,0,unknown,2019,5.2033082,49.8020427,Luxembourg,Wallonie
7660,6880,Cugnon,apartment,165000,2,101,0,0,1,0,0,0,unknown,2019,5.2033082,49.8020427,Luxembourg,Wallonie
7661,6880,Cugnon,apartment,214900,2,91,1,0,1,0,0,0,unknown,2015,5.2033082,49.8020427,Luxembourg,Wallonie
7662,6880,Cugnon,apartment,272850,3,130,1,0,1,0,2,0,as new,2015,5.2033082,49.8020427,Luxembourg,Wallonie
7663,3128,Baal,apartment,198500,1,72,1,0,0,0,0,0,as new,2020,4.7505367662714,51.007526899999995,Brabant flamand,Flandre
7664,3128,Baal,apartment,295000,2,95,1,0,0,1,0,0,as new,2020,4.7505367662714,51.007526899999995,Brabant flamand,Flandre
7665,3128,Baal,apartment,289900,3,190,1,0,1,0,3,0,as new,2010,4.7505367662714,51.007526899999995,Brabant flamand,Flandre
7666,3128,Baal,apartment,259000,3,115,1,0,1,0,2,0,as new,1998,4.7505367662714,51.007526899999995,Brabant flamand,Flandre
7667,3128,Baal,apartment,258000,2,92,1,0,0,0,0,0,as new,2020,4.7505367662714,51.007526899999995,Brabant flamand,Flandre
7668,3320,Hoegaarden,apartment,184000,1,66,1,0,1,0,0,0,as new,2019,4.881141936140001,50.7877912,Brabant flamand,Flandre
7669,3320,Hoegaarden,apartment,213000,1,69,0,0,1,1,2,0,good,2014,4.881141936140001,50.7877912,Brabant flamand,Flandre
7670,3320,Hoegaarden,apartment,219000,2,71,1,0,1,1,0,0,unknown,2008,4.881141936140001,50.7877912,Brabant flamand,Flandre
7671,3320,Hoegaarden,apartment,255300,2,101,1,0,1,0,2,0,as new,2016,4.881141936140001,50.7877912,Brabant flamand,Flandre
7672,3000,Leuven,apartment,99000,0,17,0,0,0,0,0,0,as new,2015,4.6929903215189,50.8812533,Brabant flamand,Flandre
7673,3000,Leuven,apartment,147500,1,17,1,0,0,0,3,0,just renovated,2020,4.6929903215189,50.8812533,Brabant flamand,Flandre
7674,3000,Leuven,apartment,139000,0,23,0,0,0,0,0,0,unknown,1969,4.6929903215189,50.8812533,Brabant flamand,Flandre
7675,3000,Leuven,apartment,130000,1,25,1,0,0,0,2,0,good,1970,4.6929903215189,50.8812533,Brabant flamand,Flandre
7676,3000,Leuven,apartment,130000,1,18,1,0,0,0,4,0,as new,2015,4.6929903215189,50.8812533,Brabant flamand,Flandre
7677,3000,Leuven,apartment,140000,1,40,0,0,0,0,2,0,good,1990,4.6929903215189,50.8812533,Brabant flamand,Flandre
7678,3000,Leuven,apartment,146000,0,22,1,0,0,0,3,0,just renovated,1977,4.6929903215189,50.8812533,Brabant flamand,Flandre
7679,3000,Leuven,apartment,139000,0,24,1,0,1,0,0,0,good,1993,4.6929903215189,50.8812533,Brabant flamand,Flandre
7680,3000,Leuven,apartment,140000,1,21,1,0,0,0,0,0,unknown,1996,4.6929903215189,50.8812533,Brabant flamand,Flandre
7681,3000,Leuven,apartment,175000,1,30,0,0,1,0,3,0,just renovated,1965,4.6929903215189,50.8812533,Brabant flamand,Flandre
7682,3000,Leuven,apartment,175000,1,28,0,0,0,0,4,0,to renovate,1968,4.6929903215189,50.8812533,Brabant flamand,Flandre
7683,3000,Leuven,apartment,181000,1,16,0,0,0,0,0,0,as new,1900,4.6929903215189,50.8812533,Brabant flamand,Flandre
7684,3000,Leuven,apartment,160000,0,25,1,0,0,0,0,0,as new,1995,4.6929903215189,50.8812533,Brabant flamand,Flandre
7685,3000,Leuven,apartment,195000,1,32,0,0,0,0,0,0,just renovated,1971,4.6929903215189,50.8812533,Brabant flamand,Flandre
7686,3000,Leuven,apartment,179000,1,15,0,0,0,0,0,0,as new,1900,4.6929903215189,50.8812533,Brabant flamand,Flandre
7687,3000,Leuven,apartment,159000,1,34,1,0,1,0,2,0,to renovate,1977,4.6929903215189,50.8812533,Brabant flamand,Flandre
7688,3000,Leuven,apartment,169000,0,25,1,0,1,0,2,0,good,1995,4.6929903215189,50.8812533,Brabant flamand,Flandre
7689,3000,Leuven,apartment,179000,1,21,0,0,1,0,0,0,good,1996,4.6929903215189,50.8812533,Brabant flamand,Flandre
7690,3000,Leuven,apartment,199000,1,40,1,0,1,0,2,0,good,1969,4.6929903215189,50.8812533,Brabant flamand,Flandre
7691,3000,Leuven,apartment,175000,1,45,1,0,1,0,2,0,good,1975,4.6929903215189,50.8812533,Brabant flamand,Flandre
7692,3000,Leuven,apartment,175000,1,57,1,0,0,0,0,0,to renovate,1970,4.6929903215189,50.8812533,Brabant flamand,Flandre
7693,3000,Leuven,apartment,160000,1,21,0,0,0,1,0,0,unknown,2020,4.6929903215189,50.8812533,Brabant flamand,Flandre
7694,3000,Leuven,apartment,152000,1,18,0,0,1,0,0,0,as new,2015,4.6929903215189,50.8812533,Brabant flamand,Flandre
7695,3000,Leuven,apartment,172500,1,19,0,0,0,0,0,0,unknown,2020,4.6929903215189,50.8812533,Brabant flamand,Flandre
7696,3000,Leuven,apartment,171000,1,21,0,0,0,0,0,0,unknown,2017,4.6929903215189,50.8812533,Brabant flamand,Flandre
7697,3000,Leuven,apartment,207000,1,33,0,0,0,0,2,0,good,1973,4.6929903215189,50.8812533,Brabant flamand,Flandre
7698,3000,Leuven,apartment,215000,1,26,1,0,0,0,2,0,just renovated,2020,4.6929903215189,50.8812533,Brabant flamand,Flandre
7699,3000,Leuven,apartment,210000,1,25,1,0,0,0,2,0,just renovated,2016,4.6929903215189,50.8812533,Brabant flamand,Flandre
7700,3000,Leuven,apartment,245000,1,50,1,0,1,0,4,0,good,1973,4.6929903215189,50.8812533,Brabant flamand,Flandre
7701,3000,Leuven,apartment,229000,1,47,1,0,1,0,2,0,good,1997,4.6929903215189,50.8812533,Brabant flamand,Flandre
7702,3000,Leuven,apartment,210000,1,40,1,0,0,0,0,0,just renovated,2015,4.6929903215189,50.8812533,Brabant flamand,Flandre
7703,3000,Leuven,apartment,210000,1,26,1,0,1,0,1,0,as new,2016,4.6929903215189,50.8812533,Brabant flamand,Flandre
7704,3000,Leuven,apartment,229000,1,35,0,0,0,0,0,0,unknown,1976,4.6929903215189,50.8812533,Brabant flamand,Flandre
7705,3000,Leuven,apartment,215000,1,50,0,0,0,0,0,0,unknown,1990,4.6929903215189,50.8812533,Brabant flamand,Flandre
7706,3000,Leuven,apartment,277500,2,82,1,0,0,0,2,0,just renovated,1962,4.6929903215189,50.8812533,Brabant flamand,Flandre
7707,3000,Leuven,apartment,279000,2,80,1,0,1,0,0,0,good,1978,4.6929903215189,50.8812533,Brabant flamand,Flandre
7708,3000,Leuven,apartment,265000,1,55,1,0,1,0,0,0,as new,2011,4.6929903215189,50.8812533,Brabant flamand,Flandre
7709,3000,Leuven,apartment,260000,2,73,1,0,1,0,2,0,good,1961,4.6929903215189,50.8812533,Brabant flamand,Flandre
7710,3000,Leuven,apartment,299500,2,69,0,0,1,0,2,0,unknown,1992,4.6929903215189,50.8812533,Brabant flamand,Flandre
7711,3000,Leuven,apartment,265000,2,94,1,0,0,0,4,0,good,1973,4.6929903215189,50.8812533,Brabant flamand,Flandre
7712,3000,Leuven,apartment,265000,2,94,1,0,0,0,4,0,good,1973,4.6929903215189,50.8812533,Brabant flamand,Flandre
7713,3000,Leuven,apartment,270000,1,55,1,0,1,0,2,0,good,2008,4.6929903215189,50.8812533,Brabant flamand,Flandre
7714,3000,Leuven,apartment,325000,2,84,1,0,1,0,2,0,to renovate,1977,4.6929903215189,50.8812533,Brabant flamand,Flandre
7715,3000,Leuven,apartment,349000,2,85,1,0,1,0,2,0,good,1995,4.6929903215189,50.8812533,Brabant flamand,Flandre
7716,3000,Leuven,apartment,309000,2,69,1,0,1,0,2,0,good,1997,4.6929903215189,50.8812533,Brabant flamand,Flandre
7717,3000,Leuven,apartment,349000,2,111,1,0,1,0,2,0,good,1968,4.6929903215189,50.8812533,Brabant flamand,Flandre
7718,3000,Leuven,apartment,319000,2,83,1,0,0,0,2,0,good,1997,4.6929903215189,50.8812533,Brabant flamand,Flandre
7719,3000,Leuven,apartment,325000,1,83,0,0,1,0,2,0,good,1940,4.6929903215189,50.8812533,Brabant flamand,Flandre
7720,3000,Leuven,apartment,350000,3,90,1,0,1,0,0,0,to renovate,1939,4.6929903215189,50.8812533,Brabant flamand,Flandre
7721,3000,Leuven,apartment,310000,1,50,1,0,0,0,2,0,as new,2015,4.6929903215189,50.8812533,Brabant flamand,Flandre
7722,3000,Leuven,apartment,310000,2,75,1,0,0,0,0,0,as new,1972,4.6929903215189,50.8812533,Brabant flamand,Flandre
7723,3000,Leuven,apartment,339000,2,83,1,0,0,0,0,0,as new,2002,4.6929903215189,50.8812533,Brabant flamand,Flandre
7724,3000,Leuven,apartment,369000,2,93,1,0,1,0,3,0,good,2000,4.6929903215189,50.8812533,Brabant flamand,Flandre
7725,3000,Leuven,apartment,389000,2,77,1,0,1,0,2,0,good,2007,4.6929903215189,50.8812533,Brabant flamand,Flandre
7726,3000,Leuven,apartment,380000,2,91,1,0,0,0,2,0,as new,2003,4.6929903215189,50.8812533,Brabant flamand,Flandre
7727,3000,Leuven,apartment,399525,2,105,1,0,1,0,0,0,as new,2020,4.6929903215189,50.8812533,Brabant flamand,Flandre
7728,3000,Leuven,apartment,375000,2,120,1,0,1,0,2,0,good,1993,4.6929903215189,50.8812533,Brabant flamand,Flandre
7729,3000,Leuven,apartment,425000,3,106,0,0,1,0,2,0,unknown,2009,4.6929903215189,50.8812533,Brabant flamand,Flandre
7730,3000,Leuven,apartment,445000,2,97,1,0,1,0,0,0,good,2013,4.6929903215189,50.8812533,Brabant flamand,Flandre
7731,3000,Leuven,apartment,445000,2,87,1,0,1,0,2,0,as new,1967,4.6929903215189,50.8812533,Brabant flamand,Flandre
7732,3000,Leuven,apartment,459000,3,149,1,0,1,0,1,0,good,2010,4.6929903215189,50.8812533,Brabant flamand,Flandre
7733,3000,Leuven,apartment,415000,2,110,1,0,1,0,2,0,good,2014,4.6929903215189,50.8812533,Brabant flamand,Flandre
7734,3000,Leuven,apartment,415000,2,104,1,0,1,0,3,0,good,2011,4.6929903215189,50.8812533,Brabant flamand,Flandre
7735,3000,Leuven,apartment,420000,2,98,1,0,0,0,3,0,as new,2012,4.6929903215189,50.8812533,Brabant flamand,Flandre
7736,3000,Leuven,apartment,420000,2,100,1,0,0,0,2,0,as new,2015,4.6929903215189,50.8812533,Brabant flamand,Flandre
7737,3000,Leuven,apartment,415000,2,90,1,0,1,1,3,0,as new,2015,4.6929903215189,50.8812533,Brabant flamand,Flandre
7738,3000,Leuven,apartment,406535,2,97,1,0,1,0,4,0,as new,2019,4.6929903215189,50.8812533,Brabant flamand,Flandre
7739,3000,Leuven,apartment,410850,2,99,1,0,1,0,0,0,as new,2020,4.6929903215189,50.8812533,Brabant flamand,Flandre
7740,3000,Leuven,apartment,495000,2,80,1,0,1,0,2,0,good,2016,4.6929903215189,50.8812533,Brabant flamand,Flandre
7741,3000,Leuven,apartment,486000,2,123,1,0,1,0,2,0,as new,2020,4.6929903215189,50.8812533,Brabant flamand,Flandre
7742,3000,Leuven,apartment,455000,2,96,1,0,1,0,3,0,as new,2016,4.6929903215189,50.8812533,Brabant flamand,Flandre
7743,3000,Leuven,apartment,495000,3,147,1,0,1,0,2,0,as new,2015,4.6929903215189,50.8812533,Brabant flamand,Flandre
7744,3000,Leuven,apartment,465000,2,105,1,0,1,0,2,0,as new,1995,4.6929903215189,50.8812533,Brabant flamand,Flandre
7745,3000,Leuven,apartment,480000,3,148,1,0,1,0,0,0,unknown,2017,4.6929903215189,50.8812533,Brabant flamand,Flandre
7746,3000,Leuven,apartment,520200,2,125,1,0,1,0,4,0,as new,2020,4.6929903215189,50.8812533,Brabant flamand,Flandre
7747,3000,Leuven,apartment,600000,2,105,1,0,1,0,0,0,unknown,2013,4.6929903215189,50.8812533,Brabant flamand,Flandre
7748,3000,Leuven,apartment,690000,4,160,1,0,1,0,0,0,as new,2010,4.6929903215189,50.8812533,Brabant flamand,Flandre
7749,3221,Nieuwrode,apartment,245000,2,116,0,0,0,0,2,0,good,2006,4.8338045392342,50.9470265,Brabant flamand,Flandre
7750,3221,Nieuwrode,apartment,268000,2,116,1,0,1,0,2,0,good,2008,4.8338045392342,50.9470265,Brabant flamand,Flandre
7751,2910,Essen,apartment,245000,3,106,1,0,1,0,2,0,as new,2009,4.4701309,51.4677957,Anvers,Flandre
7752,3270,Scherpenheuvel,apartment,149500,1,34,0,0,0,0,2,0,just renovated,2006,4.9547327768843,50.9725745,Brabant flamand,Flandre
7753,3270,Scherpenheuvel,apartment,149500,1,38,0,0,0,0,2,0,just renovated,2006,4.9547327768843,50.9725745,Brabant flamand,Flandre
7754,3270,Scherpenheuvel,apartment,169500,2,66,0,0,0,0,2,0,just renovated,2006,4.9547327768843,50.9725745,Brabant flamand,Flandre
7755,3270,Scherpenheuvel,apartment,189000,1,66,1,0,1,1,0,0,as new,2021,4.9547327768843,50.9725745,Brabant flamand,Flandre
7756,3270,Scherpenheuvel,apartment,226000,2,84,1,0,1,0,0,0,as new,2021,4.9547327768843,50.9725745,Brabant flamand,Flandre
7757,3270,Scherpenheuvel,apartment,249000,2,93,1,0,1,0,0,0,as new,2021,4.9547327768843,50.9725745,Brabant flamand,Flandre
7758,3270,Scherpenheuvel,apartment,223000,2,91,1,0,1,0,0,0,as new,2020,4.9547327768843,50.9725745,Brabant flamand,Flandre
7759,3270,Scherpenheuvel,apartment,210000,1,80,0,0,0,0,0,0,as new,2020,4.9547327768843,50.9725745,Brabant flamand,Flandre
7760,3270,Scherpenheuvel,apartment,235000,2,115,1,0,1,0,3,0,good,1992,4.9547327768843,50.9725745,Brabant flamand,Flandre
7761,3270,Scherpenheuvel,apartment,235000,2,115,1,0,1,0,3,0,good,1992,4.9547327768843,50.9725745,Brabant flamand,Flandre
7762,3270,Scherpenheuvel,apartment,212000,3,120,1,0,0,0,0,0,unknown,1977,4.9547327768843,50.9725745,Brabant flamand,Flandre
7763,3270,Scherpenheuvel,apartment,239000,2,95,1,0,1,1,0,0,unknown,2018,4.9547327768843,50.9725745,Brabant flamand,Flandre
7764,3270,Scherpenheuvel,apartment,225000,2,85,1,0,1,1,0,0,unknown,2018,4.9547327768843,50.9725745,Brabant flamand,Flandre
7765,3270,Scherpenheuvel,apartment,259000,2,95,0,0,1,0,0,0,as new,2020,4.9547327768843,50.9725745,Brabant flamand,Flandre
7766,3270,Scherpenheuvel,apartment,255000,2,120,1,0,0,0,2,0,good,2003,4.9547327768843,50.9725745,Brabant flamand,Flandre
7767,3270,Scherpenheuvel,apartment,268000,3,160,1,0,1,0,2,0,good,2009,4.9547327768843,50.9725745,Brabant flamand,Flandre
7768,3270,Scherpenheuvel,apartment,260762,2,93,1,0,1,0,2,0,unknown,2019,4.9547327768843,50.9725745,Brabant flamand,Flandre
7769,3270,Scherpenheuvel,apartment,339000,3,142,0,0,1,1,0,0,as new,2020,4.9547327768843,50.9725745,Brabant flamand,Flandre
7770,3270,Scherpenheuvel,apartment,560000,6,300,1,0,0,0,2,0,as new,1971,4.9547327768843,50.9725745,Brabant flamand,Flandre
7771,9150,Rupelmonde,apartment,185000,1,54,0,0,0,0,0,0,unknown,2011,4.2906315,51.1283692,Flandre-Orientale,Flandre
7772,9150,Rupelmonde,apartment,229000,2,95,0,0,1,0,2,0,good,2001,4.2906315,51.1283692,Flandre-Orientale,Flandre
7773,9150,Rupelmonde,apartment,243000,2,105,1,0,1,0,2,0,unknown,2006,4.2906315,51.1283692,Flandre-Orientale,Flandre
7774,9150,Rupelmonde,apartment,245000,3,112,0,0,1,0,0,0,unknown,1993,4.2906315,51.1283692,Flandre-Orientale,Flandre
7775,9150,Rupelmonde,apartment,248000,2,100,0,0,0,0,2,0,as new,2019,4.2906315,51.1283692,Flandre-Orientale,Flandre
7776,9150,Rupelmonde,apartment,269900,2,122,0,0,1,0,3,0,good,2017,4.2906315,51.1283692,Flandre-Orientale,Flandre
7777,9150,Rupelmonde,apartment,269900,2,122,0,0,1,0,3,0,as new,2017,4.2906315,51.1283692,Flandre-Orientale,Flandre
7778,9150,Rupelmonde,apartment,310000,2,124,1,0,1,0,2,0,good,2010,4.2906315,51.1283692,Flandre-Orientale,Flandre
7779,9150,Rupelmonde,apartment,399000,3,185,1,0,1,0,2,0,just renovated,2020,4.2906315,51.1283692,Flandre-Orientale,Flandre
7780,2490,Balen,apartment,239000,2,92,1,0,1,1,2,0,as new,2004,5.1937730761009,51.171803999999995,Anvers,Flandre
7781,2490,Balen,apartment,225000,2,113,1,0,0,1,2,0,good,1999,5.1937730761009,51.171803999999995,Anvers,Flandre
7782,2490,Balen,apartment,220000,2,100,1,0,1,1,3,0,unknown,2018,5.1937730761009,51.171803999999995,Anvers,Flandre
7783,2490,Balen,apartment,263000,3,112,1,0,1,0,3,0,good,2011,5.1937730761009,51.171803999999995,Anvers,Flandre
7784,8630,Bulskamp,apartment,250000,2,96,1,0,0,0,0,0,good,2006,2.6434487702288,51.044461299999995,Flandre-Occidentale,Flandre
7785,8630,Bulskamp,apartment,210000,2,120,0,0,1,0,2,0,good,2020,2.6434487702288,51.044461299999995,Flandre-Occidentale,Flandre
7786,8630,Bulskamp,apartment,289000,3,96,1,0,1,0,4,0,as new,2009,2.6434487702288,51.044461299999995,Flandre-Occidentale,Flandre
7787,8630,Bulskamp,apartment,299500,2,105,1,0,1,0,0,0,as new,2018,2.6434487702288,51.044461299999995,Flandre-Occidentale,Flandre
7788,8630,Bulskamp,apartment,327000,2,97,1,0,1,0,2,0,as new,2020,2.6434487702288,51.044461299999995,Flandre-Occidentale,Flandre
7789,3730,Werm,apartment,169000,2,97,1,0,0,0,3,0,good,2000,5.4804957000000005,50.833566499999996,Limbourg,Flandre
7790,3730,Werm,apartment,158000,4,131,1,0,0,0,2,0,good,1981,5.4804957000000005,50.833566499999996,Limbourg,Flandre
7791,3730,Werm,apartment,155000,2,67,0,0,0,0,2,0,good,1991,5.4804957000000005,50.833566499999996,Limbourg,Flandre
7792,4032,Chênee,apartment,149000,2,80,1,0,1,0,0,0,good,1969,5.619261,50.6111024,Liège,Wallonie
7793,4032,Chênee,apartment,165000,2,90,1,0,1,0,2,0,good,1968,5.619261,50.6111024,Liège,Wallonie
7794,4032,Chênee,apartment,169000,3,100,1,0,1,0,3,0,unknown,1971,5.619261,50.6111024,Liège,Wallonie
7795,4032,Chênee,apartment,179000,2,90,1,0,1,0,2,0,unknown,1969,5.619261,50.6111024,Liège,Wallonie
7796,4032,Chênee,apartment,224000,2,92,1,0,1,1,2,0,as new,2020,5.619261,50.6111024,Liège,Wallonie
7797,3870,Mettekoven,apartment,202905,2,89,1,0,0,0,0,0,as new,2021,5.2896635000000005,50.780305299999995,Limbourg,Flandre
7798,3870,Mettekoven,apartment,231970,2,102,1,0,0,0,0,0,as new,2021,5.2896635000000005,50.780305299999995,Limbourg,Flandre
7799,3870,Mettekoven,apartment,212478,2,93,1,0,0,0,0,0,as new,2021,5.2896635000000005,50.780305299999995,Limbourg,Flandre
7800,3870,Mettekoven,apartment,238941,2,106,1,0,0,0,0,0,as new,2021,5.2896635000000005,50.780305299999995,Limbourg,Flandre
7801,3870,Mettekoven,apartment,265000,2,136,1,0,0,0,0,0,as new,2021,5.2896635000000005,50.780305299999995,Limbourg,Flandre
7802,3870,Mettekoven,apartment,315000,3,130,0,0,0,0,2,0,as new,2016,5.2896635000000005,50.780305299999995,Limbourg,Flandre
7803,2150,Borsbeek,apartment,190000,2,75,1,0,1,0,0,0,just renovated,1968,4.4889529999999995,51.1928907,Anvers,Flandre
7804,2150,Borsbeek,apartment,189000,3,105,1,0,0,0,2,0,to renovate,1976,4.4889529999999995,51.1928907,Anvers,Flandre
