city_name,postal_code,price_sqm,region,province,longitude,lattitude
Vorselaar,2290.0,2238.011226847914,Flandre,Anvers,4.769482,51.2023448
Vorst,2430.0,1726.3917111893722,Flandre,Anvers,5.0188161,51.0790117
Vosselaar,2350.0,1726.2676555205353,Flandre,Anvers,4.8878026,51.3129153
Vremde,2531.0,2181.860116816761,Flandre,Anvers,4.522622900000001,51.1753099
Vyle-Et-Tharoul,4570.0,1431.0756982735822,Wallonie,Liège,5.2683004,50.4462845
Waanrode,3473.0,1758.3380785522047,Flandre,Brabant flamand,5.003771632858902,50.9129375
Waarbeke,9506.0,1485.3481788382232,Flandre,Flandre-Orientale,3.968228,50.7779309
Waarloos,2550.0,2383.9506211504345,Flandre,Anvers,4.453,51.1052659
Waarschoot,9950.0,1557.6149899084758,Flandre,Flandre-Orientale,3.6061712,51.1515304
Waasmont,3401.0,1120.9906209159856,Flandre,Brabant flamand,5.0609420487376,50.72608345
Waasmunster,9250.0,2178.7271394728264,Flandre,Flandre-Orientale,4.0842158,51.10971470000001
Wachtebeke,9185.0,1742.1894267836756,Flandre,Flandre-Orientale,3.8574284,51.1701927
Waimes,4950.0,1810.0627267433206,Wallonie,Liège,6.1117542999999985,50.4149134
Walhorn,4711.0,2519.2,Wallonie,Liège,6.0469422,50.6750768
Wambeek,1741.0,1985.7286995515697,Flandre,Brabant flamand,4.1646372476962,50.85672975
Wanfercée-Baulet,6224.0,1338.7645101468916,Wallonie,Hainaut,4.581627405915099,50.47584335
Wanlin,5564.0,810.8080808080808,Wallonie,Namur,5.0615120000000005,50.1593381
Wannegem-Lede,9772.0,2208.1218274111675,Flandre,Flandre-Orientale,3.5605794173077,50.8902386
Warchin,7548.0,1157.319391634981,Wallonie,Hainaut,3.4267528,50.60961870000001
Warcoing,7740.0,1263.6904723772757,Wallonie,Hainaut,3.3451985,50.702173
Waregem,8790.0,1789.6464997237338,Flandre,Flandre-Occidentale,3.4257380400092,50.87620025
Warquignies,7340.0,981.4693452716757,Wallonie,Hainaut,3.8223517,50.4002638
Wasmes-Audemez-Briffoeil,7604.0,1418.5783860508557,Wallonie,Hainaut,3.5352247,50.5539524
Wasmuel,7390.0,960.0865169590897,Wallonie,Hainaut,3.8466719,50.44572700000001
Waterloo,1410.0,2682.4314022612402,Wallonie,Brabant wallon,4.3978047,50.7173563
Watermael-Boitsfort,1170.0,3426.3137471603595,Bruxelles,Bruxelles-Capitale,4.415817700000002,50.799394
Watervliet,9988.0,1296.7137626986755,Flandre,Flandre-Orientale,3.626982177111,51.2776499
Watou,8978.0,1562.3834498834499,Flandre,Flandre-Occidentale,2.6449117149406,50.84518645
Waudrez,7131.0,1423.8833430486739,Wallonie,Hainaut,4.150981,50.4137808
Wauthier-Braine,1440.0,2254.8041975350557,Wallonie,Brabant wallon,4.3133036337455,50.68083185
Wavre,1300.0,2184.5375077323056,Wallonie,Brabant wallon,4.607744,50.7164189
Ways,1474.0,2533.872246328438,Wallonie,Brabant wallon,4.4729429472611,50.6269861
Weelde,2381.0,1586.424232673523,Flandre,Anvers,5.018244542061599,51.41206885
Welkenraedt,4840.0,1790.7637278814273,Wallonie,Liège,5.9723396,50.6627086
Welle,9473.0,1593.3398807143112,Flandre,Flandre-Orientale,4.0448599000000005,50.90054050000001
Wellin,6920.0,1583.654240333213,Wallonie,Luxembourg,5.1146708,50.0822967
Wemmel,1780.0,2400.201012106403,Flandre,Brabant flamand,4.3108723,50.9145955
Werchter,3118.0,1871.3511420828495,Flandre,Brabant flamand,4.7026877230529,50.9707189
Werken,8610.0,1490.252816908513,Flandre,Flandre-Occidentale,2.9637026,51.02900620000001
Werm,3730.0,1247.775513148465,Flandre,Limbourg,5.4804957000000005,50.8335665
Westouter,8954.0,2957.285714285714,Flandre,Flandre-Occidentale,2.7409610507934,50.80033710000001
Wetteren,9230.0,1892.2857013329979,Flandre,Flandre-Orientale,3.8855494,51.0068804
Wezemaal,3111.0,1806.7180664334066,Flandre,Brabant flamand,4.7683306885409005,50.94825520000001
Wezembeek-Oppem,1970.0,3029.670128613975,Flandre,Brabant flamand,4.487179599999998,50.8440554
Wibrin,6666.0,1876.4077059395186,Wallonie,Luxembourg,5.715600900000001,50.1661182
Wichelen,9260.0,1809.5781181085072,Flandre,Flandre-Orientale,3.9806438098974,51.0020843
Wiekevorst,2222.0,1740.1407763225625,Flandre,Anvers,4.7853558986493,51.10609435
Wiers,7608.0,1152.5042617377378,Wallonie,Hainaut,3.533035,50.508665
Wihogne,4452.0,2228.0763790664782,Wallonie,Liège,5.5064112000000005,50.7277451
Wijchmaal,3990.0,1754.3389279299734,Flandre,Limbourg,5.4147469555164,51.1272018
Wijgmaal,3018.0,2697.71912350974,Flandre,Brabant flamand,4.7001214,50.926428
Wijnegem,2110.0,1893.6728214944274,Flandre,Anvers,4.5225318,51.2270761
Wijtschate,8953.0,833.3333333333334,Flandre,Flandre-Occidentale,2.9126192876216,50.7832683
Wilrijk,2610.0,2411.671843146371,Flandre,Anvers,4.3876309610455,51.1638451
Wilsele,3012.0,2574.7976559979224,Flandre,Brabant flamand,4.7136294,50.90953620000001
Wingene,8750.0,1806.5443060619575,Flandre,Flandre-Occidentale,3.2847683081115,51.06808895
Woluwe-Saint-Lambert,1200.0,3199.2607290310916,Bruxelles,Bruxelles-Capitale,4.4284842000000015,50.84669279999999
Woluwe-Saint-Pierre,1150.0,3419.0497616519183,Bruxelles,Bruxelles-Capitale,4.4432967,50.8292429
Wolvertem,1861.0,2050.9792802451743,Flandre,Brabant flamand,4.3085198,50.9510266
Wommelgem,2160.0,2418.745226518092,Flandre,Anvers,4.5238022,51.2031044
Wondelgem,9032.0,2296.171288526039,Flandre,Flandre-Orientale,3.703461274656701,51.09349535
Wortel,2323.0,1502.2222222222222,Flandre,Anvers,4.8085930879726,51.3975366
Woubrechtegem,9550.0,1549.6341159781098,Flandre,Flandre-Orientale,3.9158325,50.8726761
Wulpen,8670.0,2491.5956202380175,Flandre,Flandre-Occidentale,2.7073119164927,51.09779175
Xhendelesse,4652.0,1618.75,Wallonie,Liège,5.7726472,50.6037018
Zaffelare,9080.0,2425.671827519392,Flandre,Flandre-Orientale,3.8601634,51.1323736
Zele,9240.0,1556.2497482667418,Flandre,Flandre-Orientale,4.0385864,51.0683621
Zellik,1731.0,2182.1812802582035,Flandre,Brabant flamand,4.2744185,50.8842475
Zelzate,9060.0,1548.8840816213865,Flandre,Flandre-Orientale,3.8105002,51.2000036
Zepperen,3800.0,1566.1977069913323,Flandre,Limbourg,5.257916329014799,50.840318
Zillebeke,8902.0,1396.0,Flandre,Flandre-Occidentale,2.9224029,50.8346385
Zingem,9750.0,2086.557401054229,Flandre,Flandre-Orientale,3.653793,50.9039326
Zoerle-Parwijs,2260.0,1886.4422322799521,Flandre,Anvers,4.8729402,51.0880889
Zomergem,9930.0,2149.8357112870453,Flandre,Flandre-Orientale,3.5642436785112,51.1195778
Zonhoven,3520.0,1700.1264413512176,Flandre,Limbourg,5.3677683,50.9909835
Zulte,9870.0,1862.7153820178767,Flandre,Flandre-Orientale,3.4485632000000006,50.9206638
Zutendaal,3690.0,2458.2155061194603,Flandre,Limbourg,5.5725548,50.9318992
Zwevegem,8550.0,1543.8872242520395,Flandre,Flandre-Occidentale,3.3419067426276,50.80406995
Zwijnaarde,9052.0,2203.5140562494516,Flandre,Flandre-Orientale,3.7021790930106,51.00092235
